user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
IndB_bin_097	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	GCF_000210575.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	98.31	0.8	GCF_000210575.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	98.31	0.8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900541585.1, s__Alistipes sp900541585, 95.0, 93.83, 0.64; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 87.84, 0.6; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 87.44, 0.62; GCF_900083545.1, s__Alistipes provencensis, 95.0, 86.96, 0.54; GCF_900107675.1, s__Alistipes timonensis, 95.0, 86.94, 0.55; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 86.46, 0.52; GCF_006542665.1, s__Alistipes communis, 95.0, 85.3, 0.47; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 84.3, 0.56; GCF_006542685.1, s__Alistipes dispar, 95.0, 83.98, 0.5; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 83.61, 0.54; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 82.84, 0.62; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 82.75, 0.51; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 82.51, 0.5; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 82.45, 0.56; GCF_900604385.1, s__Alistipes megaguti, 95.0, 82.15, 0.48; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 82.01, 0.62; GCF_902362705.1, s__Alistipes sp002358415, 95.0, 81.91, 0.56; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 81.23, 0.42; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 81.21, 0.48; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 81.0, 0.56; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 80.96, 0.66; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 80.71, 0.54; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 80.39, 0.55; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 80.1, 0.44; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 79.76, 0.38; GCF_000154465.1, s__Alistipes putredinis, 95.0, 79.28, 0.32; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 79.19, 0.34; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 78.35, 0.39; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 78.08, 0.21; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 78.04, 0.26; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.97, 0.28; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.54, 0.23; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.31, 0.21; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 76.77, 0.16; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 76.66, 0.15; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.65, 0.15; GCA_900769525.1, s__Alistipes sp900769525, 95.0, 76.53, 0.06; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 76.29, 0.11; GCA_900769445.1, s__Alistipes sp900769445, 95.0, 76.26, 0.04; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 76.13, 0.07; GCA_900768045.1, s__Alistipes sp900768045, 95.0, 76.1, 0.05; GCA_900770635.1, s__Alistipes sp900770635, 95.0, 75.91, 0.06; GCA_900766655.1, s__Alistipes sp900766655, 95.0, 75.89, 0.04	68.83	11	N/A	N/A
IndB_bin_098	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735	GCA_000437735.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735	99.01	0.94	GCA_000437735.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735	99.01	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003464165.1, s__Lachnospira sp003451515, 95.0, 79.19, 0.16; GCF_009680455.1, s__Lachnospira eligens_A, 95.6336, 79.18, 0.18; GCA_900112995.1, s__Lachnospira rogosae_A, 95.0, 78.93, 0.17; GCF_000146185.1, s__Lachnospira eligens, 95.6336, 78.78, 0.16; GCF_003458705.1, s__Lachnospira sp003537285, 95.4867, 78.76, 0.17; GCA_900545725.1, s__Lachnospira sp900545725, 95.0, 78.6, 0.21; GCF_014287955.1, s__Lachnospira sp900316325, 95.0, 78.45, 0.21; GCA_000436475.1, s__Lachnospira sp000436475, 95.0, 78.27, 0.14; GCF_000702205.1, s__Lachnospira multipara_A, 95.0, 78.13, 0.1; GCF_900103815.1, s__Lachnospira pectinoschiza_B, 95.5522, 78.06, 0.09; GCA_002394205.1, s__Lachnospira sp002394205, 95.0, 78.0, 0.2; GCA_000436535.1, s__Lachnospira sp000436535, 95.0, 77.99, 0.14; GCF_000424105.1, s__Lachnospira multipara, 95.5522, 77.96, 0.09; GCA_900772425.1, s__Lachnospira sp900772425, 95.0, 77.94, 0.2; GCA_002435585.1, s__Lachnospira sp002435585, 95.0, 77.78, 0.12; GCA_900547255.1, s__Lachnospira sp900547255, 95.0, 77.7, 0.16; GCA_900552795.1, s__Lachnospira sp900552795, 95.0, 77.3, 0.16; GCA_900551945.1, s__Lachnospira sp900551945, 95.0, 77.22, 0.15	83.38	11	N/A	Genome has more than 10.0% of markers with multiple hits
IndB_bin_099	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii	GCF_002834225.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii	98.0	0.86	GCF_002834225.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii	98.0	0.86	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002834235.1, s__Ruminococcus_E bromii_B, 95.0, 94.68, 0.82; GCA_902771755.1, s__Ruminococcus_E sp902771755, 95.0, 91.17, 0.78; GCA_902766775.1, s__Ruminococcus_E sp902766775, 95.0, 89.69, 0.81; GCF_014288065.1, s__Ruminococcus_E sp003526955, 95.0, 80.44, 0.42; GCF_003438075.1, s__Ruminococcus_E sp003438075, 95.0, 80.32, 0.41; GCA_003521625.1, s__Ruminococcus_E sp003521625, 95.0, 79.88, 0.46; GCA_002491825.1, s__Ruminococcus_E sp002491825, 95.0, 79.67, 0.5; GCA_902766885.1, s__Ruminococcus_E sp902766885, 95.0, 79.54, 0.43; GCF_900101355.1, s__Ruminococcus_E bromii_A, 95.0, 79.29, 0.33; GCF_900755995.1, s__Ruminococcus_E sp900755995, 95.0, 79.29, 0.32; GCA_002493005.1, s__Ruminococcus_E sp002493005, 95.0, 79.24, 0.43; GCA_002493635.1, s__Ruminococcus_E sp002493635, 95.0, 79.21, 0.36; GCA_900543095.1, s__Ruminococcus_E sp900543095, 95.0, 78.96, 0.37; GCA_900315085.1, s__Ruminococcus_E sp900315085, 95.0, 78.15, 0.22; GCA_902798605.1, s__Ruminococcus_E sp902798605, 95.0, 77.83, 0.12; GCA_004560275.1, s__Ruminococcus_E sp004560275, 95.0, 77.76, 0.2; GCA_900316435.1, s__Ruminococcus_E sp900316435, 95.0, 77.75, 0.16; GCA_900318495.1, s__Ruminococcus_E sp900318495, 95.0, 77.75, 0.22; GCA_900315605.1, s__Ruminococcus_E sp900315605, 95.0, 77.72, 0.18; GCA_900313895.1, s__Ruminococcus_E sp900313895, 95.0, 77.67, 0.02; GCA_900319655.1, s__Ruminococcus_E sp900319655, 95.0, 77.63, 0.25; GCF_005601135.1, s__Ruminococcus_E sp900314705, 95.0, 77.59, 0.12; GCF_900100595.1, s__Ruminococcus_E sp900100595, 95.0, 77.55, 0.12; GCA_902777275.1, s__Ruminococcus_E sp902777275, 95.0, 77.48, 0.12; GCA_900318905.1, s__Ruminococcus_E sp900318905, 95.0, 77.42, 0.16; GCA_900316555.1, s__Ruminococcus_E sp900316555, 95.0, 77.39, 0.16; GCA_003520555.1, s__Ruminococcus_E sp003520555, 95.0, 77.37, 0.19; GCA_902794395.1, s__Ruminococcus_E sp902794395, 95.0, 77.37, 0.09; GCA_900315195.1, s__Ruminococcus_E sp900315195, 95.0, 77.33, 0.17; GCA_902792105.1, s__Ruminococcus_E sp902792105, 95.0, 77.31, 0.17; GCA_902767845.1, s__Ruminococcus_E sp902767845, 95.0, 77.25, 0.1; GCA_900315785.1, s__Ruminococcus_E sp900315785, 95.0, 77.17, 0.16; GCA_902787145.1, s__Ruminococcus_E sp902787145, 95.0, 77.15, 0.09; GCA_902776375.1, s__Ruminococcus_E sp902776375, 95.0, 77.13, 0.11; GCA_902793125.1, s__Ruminococcus_E sp902793125, 95.0, 77.05, 0.11; GCA_902785355.1, s__Ruminococcus_E sp902785355, 95.0, 77.04, 0.03; GCA_902785365.1, s__Ruminococcus_E sp902785365, 95.0, 76.99, 0.12; GCA_902798365.1, s__Ruminococcus_E sp902798365, 95.0, 76.98, 0.14; GCA_002350765.1, s__Ruminococcus_E sp002350765, 95.0, 76.96, 0.09; GCA_902784855.1, s__Ruminococcus_E sp902784855, 95.0, 76.95, 0.08; GCA_902799325.1, s__Ruminococcus_E sp902799325, 95.0, 76.93, 0.1; GCA_902761375.1, s__Ruminococcus_E sp902761375, 95.0, 76.86, 0.09; GCA_900314795.1, s__Ruminococcus_E sp900314795, 95.0, 76.85, 0.04; GCA_902790475.1, s__Ruminococcus_E sp902790475, 95.0, 76.84, 0.12; GCA_902774325.1, s__Ruminococcus_E sp902774325, 95.0, 76.83, 0.09; GCA_900316385.1, s__Ruminococcus_E sp900316385, 95.0, 76.82, 0.11; GCA_902797655.1, s__Ruminococcus_E sp902797655, 95.0, 76.81, 0.11; GCA_900320415.1, s__Ruminococcus_E sp900320415, 95.0, 76.77, 0.06; GCA_902773635.1, s__Ruminococcus_E sp902773635, 95.0, 76.62, 0.04; GCA_902765625.1, s__Ruminococcus_E sp902765625, 95.0, 76.56, 0.12; GCA_002353935.1, s__Ruminococcus_E sp002353935, 95.0, 76.54, 0.08; GCA_900317875.1, s__Ruminococcus_E sp900317875, 95.0, 76.54, 0.13; GCA_900317315.1, s__Ruminococcus_E sp900317315, 95.0, 76.51, 0.08; GCA_900316815.1, s__Ruminococcus_E sp900316815, 95.0, 76.46, 0.07; GCA_902767325.1, s__Ruminococcus_E sp902767325, 95.0, 76.45, 0.13; GCA_900319615.1, s__Ruminococcus_E sp900319615, 95.0, 76.4, 0.03; GCA_902797225.1, s__Ruminococcus_E sp902797225, 95.0, 76.37, 0.08; GCA_900317595.1, s__Ruminococcus_E sp900317595, 95.0, 76.35, 0.08; GCA_902773155.1, s__Ruminococcus_E sp902773155, 95.0, 76.32, 0.04; GCA_902763855.1, s__Ruminococcus_E sp902763855, 95.0, 76.27, 0.03; GCA_902797525.1, s__Ruminococcus_E sp902797525, 95.0, 76.25, 0.12; GCA_902772755.1, s__Ruminococcus_E sp902772755, 95.0, 76.18, 0.11; GCA_902776975.1, s__Ruminococcus_E sp902776975, 95.0, 76.1, 0.02; GCA_902773035.1, s__Ruminococcus_E sp902773035, 95.0, 75.88, 0.09; GCA_902790985.1, s__Ruminococcus_E sp902790985, 95.0, 75.88, 0.03; GCA_902764715.1, s__Ruminococcus_E sp902764715, 95.0, 75.87, 0.03; GCA_902798755.1, s__Ruminococcus_E sp902798755, 95.0, 75.85, 0.03; GCA_002394725.1, s__Ruminococcus_E sp002394725, 95.0, 75.83, 0.02; GCA_900315815.1, s__Ruminococcus_E sp900315815, 95.0, 75.72, 0.03; GCA_900320995.1, s__Ruminococcus_E sp900320995, 95.0, 75.67, 0.03; GCA_902776185.1, s__Ruminococcus_E sp902776185, 95.0, 75.63, 0.04; GCA_003499325.1, s__Ruminococcus_E sp003499325, 95.0, 75.55, 0.03; GCA_902779225.1, s__Ruminococcus_E sp902779225, 95.0, 75.44, 0.02; GCA_902797825.1, s__Ruminococcus_E sp900313865, 95.0, 75.33, 0.01; GCA_902796225.1, s__Ruminococcus_E sp902796225, 95.0, 75.05, 0.02	95.67	11	N/A	N/A
IndB_bin_100	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515	GCA_003539515.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515	97.62	0.98	GCA_003539515.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515	97.62	0.98	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__CAG-349;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001940895.1, s__CAG-349 sp001940895, 95.0, 78.75, 0.3	75.34	11	N/A	N/A
IndB_bin_101	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola	GCF_000154845.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola	98.35	0.79	GCF_000154845.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola	98.35	0.79	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900553715.1, s__Phocaeicola sp900553715, 95.0, 98.32, 0.61; GCF_900751965.1, s__Phocaeicola sp900751965, 95.0, 94.36, 0.39; GCA_000432735.1, s__Phocaeicola sp000432735, 95.0, 83.12, 0.6; GCA_000436795.1, s__Phocaeicola sp000436795, 95.0, 82.76, 0.62; GCF_013618865.1, s__Phocaeicola sp900541515, 95.0, 80.69, 0.29; GCF_000187895.1, s__Phocaeicola plebeius, 95.0, 80.46, 0.3; GCA_900557085.1, s__Phocaeicola sp900557085, 95.0, 79.76, 0.17; GCF_900128495.1, s__Phocaeicola ilei, 95.0, 79.6, 0.28; GCF_003437535.1, s__Phocaeicola plebeius_A, 95.0, 79.27, 0.26; GCA_900556845.1, s__Phocaeicola sp900556845, 95.0, 79.15, 0.22; GCA_900546645.1, s__Phocaeicola sp900546645, 95.0, 79.14, 0.21; GCF_902362595.1, s__Phocaeicola sp900066455, 95.0, 79.14, 0.24; GCA_900542985.1, s__Phocaeicola sp900542985, 95.0, 79.09, 0.33; GCA_900552075.1, s__Phocaeicola sp900552075, 95.0, 79.04, 0.24; GCF_000382445.1, s__Phocaeicola massiliensis, 95.0, 79.03, 0.16; GCF_000157915.1, s__Phocaeicola coprophilus, 95.0, 79.02, 0.24; GCF_900128455.1, s__Phocaeicola mediterraneensis, 95.0, 78.92, 0.22; GCF_902362605.1, s__Phocaeicola sp900066445, 95.0, 78.87, 0.22; GCF_000374585.1, s__Phocaeicola barnesiae, 95.0, 78.8, 0.23; GCA_900553185.1, s__Phocaeicola sp900553185, 95.0, 78.61, 0.25; GCA_900544075.1, s__Phocaeicola sp900544075, 95.0, 78.44, 0.17; GCF_000614185.1, s__Phocaeicola sartorii, 95.0, 78.36, 0.18; GCA_900551445.1, s__Phocaeicola sp900551445, 95.0, 78.3, 0.21; GCA_900551065.1, s__Phocaeicola sp900551065, 95.0, 78.24, 0.21; GCA_000434735.1, s__Phocaeicola sp000434735, 95.0, 78.2, 0.18; GCF_002161765.1, s__Phocaeicola sp002161765, 95.0, 78.07, 0.19; GCA_900551645.1, s__Phocaeicola sp900551645, 95.0, 78.04, 0.24; GCA_900540105.1, s__Phocaeicola sp900540105, 95.0, 77.99, 0.18; GCF_000012825.1, s__Phocaeicola vulgatus, 95.359, 77.91, 0.19; GCA_902388365.1, s__Phocaeicola sp902388365, 95.0, 77.91, 0.16; GCF_013009555.1, s__Phocaeicola dorei, 95.359, 77.89, 0.19; GCF_002161565.1, s__Phocaeicola sp002161565, 95.0, 77.86, 0.2; GCF_000190575.1, s__Phocaeicola salanitronis, 95.0, 77.84, 0.21; GCF_900760795.1, s__Phocaeicola sp900760795, 95.0, 77.79, 0.15; GCA_002493165.1, s__Phocaeicola sp002493165, 95.0, 77.75, 0.13; GCA_900546355.1, s__Phocaeicola sp900546355, 95.0, 77.7, 0.17; GCA_900544675.1, s__Phocaeicola sp900544675, 95.0, 77.53, 0.2; GCA_900554435.1, s__Phocaeicola sp900554435, 95.0, 77.53, 0.1; GCF_000613805.1, s__Phocaeicola paurosaccharolyticus, 95.0, 77.22, 0.08; GCA_004558305.1, s__Phocaeicola plebeius_B, 95.0, 77.2, 0.1; GCF_011959205.1, s__Phocaeicola sp011959205, 95.0, 77.09, 0.16; GCA_900552645.1, s__Phocaeicola sp900552645, 95.0, 77.08, 0.1; GCA_900546095.1, s__Phocaeicola sp900546095, 95.0, 76.99, 0.12; GCA_902779535.1, s__Phocaeicola sp902779535, 95.0, 76.65, 0.07; GCF_000312445.1, s__Phocaeicola abscessus, 95.0, 76.17, 0.03; GCA_002315285.1, s__Phocaeicola sp002315285, 95.0, 75.81, 0.03	69.11	11	N/A	N/A
IndB_bin_102	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055	GCA_008681155.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055	97.7	0.91	GCA_008681155.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055	97.7	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_004555625.1, s__UBA1417 bromii_A, 95.0, 80.13, 0.54; GCA_900552925.1, s__UBA1417 sp900552925, 95.0, 79.83, 0.5; GCA_900549945.1, s__UBA1417 sp900549945, 95.0, 79.77, 0.46; GCA_002305575.1, s__UBA1417 sp002305575, 95.0, 78.77, 0.4	94.58	11	N/A	N/A
IndB_bin_103	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	GCF_000012845.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	98.82	0.87	GCF_000012845.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	98.82	0.87	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_004793765.1, s__Parabacteroides distasonis_A, 95.0, 94.17, 0.71; GCF_011038785.1, s__Parabacteroides sp011038785, 95.0, 90.0, 0.76; GCF_000154105.1, s__Parabacteroides merdae, 95.0, 79.45, 0.23; GCF_900155425.1, s__Parabacteroides massiliensis, 95.0, 79.18, 0.21; GCF_900186615.1, s__Parabacteroides bouchesdurhonensis, 95.0, 78.6, 0.22; GCF_000969825.1, s__Parabacteroides gordonii, 95.0, 78.6, 0.21; GCA_900549585.1, s__Parabacteroides sp900549585, 95.0, 78.47, 0.1; GCA_900760525.1, s__Parabacteroides sp900760525, 95.0, 78.45, 0.2; GCF_900108035.1, s__Parabacteroides chinchillae, 95.0, 78.44, 0.21; GCF_003363715.1, s__Parabacteroides acidifaciens, 95.0, 78.38, 0.2; GCF_014287585.1, s__Parabacteroides sp014287585, 95.0, 78.33, 0.22; GCF_900128505.1, s__Parabacteroides timonensis, 95.0, 78.33, 0.22; GCF_000156495.1, s__Parabacteroides johnsonii, 95.0, 78.32, 0.21; GCF_003480915.1, s__Parabacteroides sp003480915, 95.0, 78.31, 0.22; GCF_000969835.1, s__Parabacteroides goldsteinii, 95.0, 78.31, 0.22; GCA_900540715.1, s__Parabacteroides sp900540715, 95.0, 78.27, 0.2; GCF_003473295.1, s__Parabacteroides sp003473295, 95.0, 78.23, 0.17; GCA_900770835.1, s__Parabacteroides sp900770835, 95.0, 78.19, 0.18; GCA_014647375.1, s__Parabacteroides faecis, 95.0, 78.11, 0.21; GCA_900541965.1, s__Parabacteroides sp900541965, 95.0, 78.01, 0.17; GCA_000436495.1, s__Parabacteroides sp000436495, 95.0, 77.9, 0.13; GCA_004562445.1, s__Parabacteroides sp004562445, 95.0, 77.85, 0.13; GCA_900552415.1, s__Parabacteroides sp900552415, 95.0, 77.65, 0.21; GCA_900552465.1, s__Parabacteroides sp900552465, 95.0, 77.56, 0.19; GCF_002159645.1, s__Parabacteroides sp002159645, 95.0, 77.29, 0.09; GCA_900548175.1, s__Parabacteroides sp900548175, 95.0, 77.26, 0.13; GCA_900547435.1, s__Parabacteroides sp900547435, 95.0, 76.87, 0.11	96.53	11	N/A	N/A
IndB_bin_104	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques	GCF_000153925.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques	99.65	0.94	GCF_000153925.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques	99.65	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900752395.1, s__Mediterraneibacter sp900752395, 95.0, 84.88, 0.83; GCF_001487105.1, s__Mediterraneibacter massiliensis, 95.0, 78.61, 0.19; GCF_002159505.1, s__Mediterraneibacter sp002159505, 95.0, 78.3, 0.25; GCF_000155205.1, s__Mediterraneibacter lactaris, 95.0, 78.29, 0.21; GCA_900555215.1, s__Mediterraneibacter sp900555215, 95.0, 78.26, 0.23; GCF_002161355.1, s__Mediterraneibacter sp002161355, 95.0, 78.17, 0.21; GCF_002160525.1, s__Mediterraneibacter sp002160525, 95.0, 78.07, 0.2; GCF_900120155.1, s__Mediterraneibacter sp900120155, 95.0, 78.06, 0.22; GCF_900751785.1, s__Mediterraneibacter sp900751785, 95.0, 78.02, 0.17; GCF_001312505.1, s__Mediterraneibacter faecis, 95.0, 77.87, 0.21; GCF_900761655.1, s__Mediterraneibacter sp900761655, 95.0, 77.62, 0.18; GCA_002314255.1, s__Mediterraneibacter sp002314255, 95.0, 77.6, 0.18; GCF_014287475.1, s__Mediterraneibacter sp014287475, 95.0, 77.58, 0.19; GCA_900553885.1, s__Mediterraneibacter sp900553885, 95.0, 77.5, 0.18; GCA_900541505.1, s__Mediterraneibacter sp900541505, 95.0, 77.47, 0.14	91.36	11	N/A	N/A
IndB_bin_105	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__CAG-303 sp000437755	GCA_000437755.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__CAG-303 sp000437755	98.2	0.86	GCA_000437755.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__CAG-303 sp000437755	98.2	0.86	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539455.1, s__CAG-303 sp900539455, 95.0, 77.55, 0.07; GCA_012520815.1, s__CAG-303 sp012520815, 95.0, 77.09, 0.07; GCA_902797675.1, s__CAG-303 sp902797675, 95.0, 76.91, 0.17	75.7	11	N/A	N/A
IndB_bin_106	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066535	GCF_003435375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066535	97.52	0.71	GCF_003435375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066535	97.52	0.71	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003480435.1, s__CAG-81 sp900066055, 95.0, 93.29, 0.65; GCF_003478035.1, s__CAG-81 sp900066785, 95.0, 89.17, 0.65; GCA_900556965.1, s__CAG-81 sp900556965, 95.0, 78.71, 0.29; GCA_014385265.1, s__CAG-81 sp000435795, 95.0, 78.2, 0.23; GCA_900541255.1, s__CAG-81 sp900541255, 95.0, 77.72, 0.17; GCF_009917545.1, s__CAG-81 sp009917545, 95.0, 77.43, 0.11	82.99	11	N/A	Genome has more than 13.3% of markers with multiple hits
IndB_bin_107	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS874;s__UMGS874 sp900546315	GCA_900546315.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS874;s__UMGS874 sp900546315	97.33	0.79	GCA_900546315.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS874;s__UMGS874 sp900546315	97.33	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS874;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902766575.1, s__UMGS874 sp902766575, 95.0, 78.01, 0.25	54.93	11	N/A	N/A
