user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
IndE_bin_087	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__UBA644;s__UBA644 sp900547165	GCA_900547165.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__UBA644;s__UBA644 sp900547165	98.19	0.99	GCA_900547165.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__UBA644;s__UBA644 sp900547165	98.19	0.99	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__UBA644;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902373415.1, s__UBA644 sp002299265, 95.0, 80.5, 0.67	53.56	11	N/A	N/A
IndE_bin_088	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter sp900543035	GCA_900543035.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter sp900543035	98.05	0.85	GCA_900543035.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter sp900543035	98.05	0.85	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900754715.1, s__Merdibacter sp900754715, 95.0, 87.17, 0.65; GCF_900155395.1, s__Merdibacter massiliensis, 95.0, 78.11, 0.09; GCF_900759455.1, s__Merdibacter sp900759455, 95.0, 77.86, 0.16	66.09	11	N/A	Genome has more than 15.8% of markers with multiple hits
IndE_bin_089	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245	GCA_004557245.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245	96.26	0.87	GCA_004557245.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245	96.26	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.26	11	N/A	N/A
IndE_bin_090	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	GCA_003522945.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	97.47	0.77	GCA_003522945.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	97.47	0.77	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002404605.1, s__UBA738 sp002404605, 95.0, 91.95, 0.71; GCA_004557735.1, s__UBA738 sp004557735, 95.0, 90.8, 0.7; GCA_900763675.1, s__UBA738 sp900763675, 95.0, 86.88, 0.69; GCA_002315975.1, s__UBA738 sp002315975, 95.0, 78.04, 0.2	68.93	11	N/A	Genome has more than 22.5% of markers with multiple hits
IndE_bin_091	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__UBA1206 sp000433115	GCA_000433115.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__UBA1206 sp000433115	98.91	0.92	GCA_000433115.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__UBA1206 sp000433115	98.91	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002305335.1, s__UBA1206 sp002305335, 95.0, 76.77, 0.02; GCA_002310055.1, s__UBA1206 sp002310055, 95.0, 76.2, 0.06; GCA_902772845.1, s__UBA1206 sp902772845, 95.0, 76.03, 0.04	93.61	11	N/A	N/A
IndE_bin_092	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	GCF_000020605.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	97.11	0.87	GCF_000020605.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	97.11	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900546625.1, s__Agathobacter sp900546625, 95.0, 94.43, 0.8; GCA_900317585.1, s__Agathobacter sp900317585, 95.0, 94.42, 0.74; GCA_900547695.1, s__Agathobacter sp900547695, 95.0, 81.91, 0.37; GCF_001406815.1, s__Agathobacter faecis, 95.0, 79.05, 0.17; GCA_900550845.1, s__Agathobacter sp900550845, 95.0, 79.02, 0.3; GCA_900549895.1, s__Agathobacter sp900549895, 95.0, 78.92, 0.11; GCF_902363675.1, s__Agathobacter sp000434275, 95.0, 78.89, 0.16; GCA_900548765.1, s__Agathobacter sp900548765, 95.0, 78.39, 0.21; GCA_900550545.1, s__Agathobacter sp900550545, 95.0, 78.33, 0.14; GCA_900552085.1, s__Agathobacter sp900552085, 95.0, 78.13, 0.12; GCF_002735305.1, s__Agathobacter ruminis, 95.0, 77.62, 0.08; GCA_002474415.1, s__Agathobacter sp002474415, 95.0, 77.58, 0.12; GCA_900543445.1, s__Agathobacter sp900543445, 95.0, 77.51, 0.13; GCA_900316805.1, s__Agathobacter sp900316805, 95.0, 77.08, 0.1; GCA_900557055.1, s__Agathobacter sp900557055, 95.0, 77.02, 0.11	64.58	11	N/A	Genome has more than 10.0% of markers with multiple hits
IndE_bin_093	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__QALS01;s__QALS01 sp003150575	GCA_900540805.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__QALS01;s__QALS01 sp003150575	99.31	0.97	GCA_900540805.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__QALS01;s__QALS01 sp003150575	99.31	0.97	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__QALS01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900552625.1, s__QALS01 sp900552625, 95.0, 79.06, 0.32; GCA_900555925.1, s__QALS01 sp900555925, 95.0, 78.93, 0.3; GCF_900769545.1, s__QALS01 sp900769545, 95.0, 75.98, 0.08	67.66	11	N/A	N/A
IndE_bin_094	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	GCF_000296465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	98.25	0.82	GCF_000296465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	98.25	0.82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000512915.1, s__Barnesiella viscericola, 95.0, 79.25, 0.3; GCF_002161555.1, s__Barnesiella sp002161555, 95.0, 78.99, 0.3; GCF_002159975.1, s__Barnesiella sp002159975, 95.0, 78.88, 0.29; GCF_902363425.1, s__Barnesiella sp003150885, 95.0, 78.46, 0.1; GCA_900538555.1, s__Barnesiella sp900538555, 95.0, 77.95, 0.11; GCA_900542255.1, s__Barnesiella sp900542255, 95.0, 76.47, 0.06; GCA_900538705.1, s__Barnesiella sp900538705, 95.0, 76.46, 0.06	90.47	11	N/A	N/A
IndE_bin_095	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium	GCF_003269275.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium	99.01	0.91	GCF_003269275.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium	99.01	0.91	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900551745.1, s__Phascolarctobacterium sp900551745, 95.0, 94.64, 0.81; GCA_900545535.1, s__Phascolarctobacterium sp900545535, 95.0, 85.75, 0.78; GCA_900544795.1, s__Phascolarctobacterium sp900544795, 95.0, 82.01, 0.71; GCA_000436095.1, s__Phascolarctobacterium sp000436095, 95.0, 77.62, 0.2; GCA_003150755.1, s__Phascolarctobacterium sp003150755, 95.0, 77.42, 0.14; GCA_900554395.1, s__Phascolarctobacterium sp900554395, 95.0, 77.38, 0.16	93.07	11	N/A	N/A
IndE_bin_096	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp000437795	GCA_000437795.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp000437795	98.06	0.88	GCA_000437795.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp000437795	98.06	0.88	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_004561555.1, s__CAG-279 sp004561555, 95.0, 77.95, 0.23; GCA_900544305.1, s__CAG-279 sp900544305, 95.0, 77.72, 0.19; GCA_900556245.1, s__CAG-279 sp900556245, 95.0, 77.55, 0.22; GCA_900550025.1, s__CAG-279 sp900550025, 95.0, 77.31, 0.16; GCA_900541555.1, s__CAG-279 sp900541555, 95.0, 77.28, 0.17; GCA_900548875.1, s__CAG-279 sp900548875, 95.0, 77.25, 0.19; GCA_900541935.1, s__CAG-279 sp900541935, 95.0, 77.16, 0.09; GCA_004555955.1, s__CAG-279 sp004555955, 95.0, 77.01, 0.16	92.16	11	N/A	N/A
IndE_bin_097	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055	GCA_008681155.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055	97.92	0.96	GCA_008681155.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055	97.92	0.96	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_004555625.1, s__UBA1417 bromii_A, 95.0, 80.15, 0.51; GCA_900552925.1, s__UBA1417 sp900552925, 95.0, 79.77, 0.5; GCA_900549945.1, s__UBA1417 sp900549945, 95.0, 79.76, 0.44; GCA_002305575.1, s__UBA1417 sp002305575, 95.0, 78.91, 0.42	96.13	11	N/A	N/A
IndE_bin_098	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900554545	GCA_900554545.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900554545	97.92	0.87	GCA_900554545.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900554545	97.92	0.87	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900551055.1, s__Prevotella sp900551055, 95.0, 90.67, 0.75; GCA_900554045.1, s__Prevotella sp900554045, 95.0, 84.9, 0.7; GCA_000436595.1, s__Prevotella sp000436595, 95.0, 80.82, 0.48; GCA_900550365.1, s__Prevotella sp900550365, 95.0, 80.41, 0.51; GCA_000433175.1, s__Prevotella sp000433175, 95.0, 80.26, 0.41; GCF_001275135.1, s__Prevotella rara, 95.0, 78.68, 0.3; GCF_000163055.2, s__Prevotella sp000163055, 95.0, 78.36, 0.03; GCF_900079775.1, s__Prevotella lascolaii, 95.0, 78.24, 0.16; GCA_000436695.1, s__Prevotella sp000436695, 95.0, 78.11, 0.25; GCF_000585355.1, s__Prevotella oryzae, 95.0, 78.0, 0.04; GCF_900290275.1, s__Prevotella sp900290275, 95.0, 77.88, 0.08; GCA_900768785.1, s__Prevotella sp900768785, 95.0, 77.65, 0.05; GCF_000379965.1, s__Prevotella nanceiensis, 95.0, 77.63, 0.03; GCA_900554695.1, s__Prevotella sp900554695, 95.0, 77.57, 0.15; GCF_000235885.1, s__Prevotella stercorea, 95.0, 77.42, 0.13; GCF_000146675.1, s__Prevotella marshii, 95.0, 77.37, 0.06; GCA_900553595.1, s__Prevotella sp900553595, 95.0, 77.31, 0.16; GCA_004557285.1, s__Prevotella sp004557285, 95.0, 77.3, 0.18; GCF_900199655.1, s__Prevotella sp900199655, 95.0, 77.23, 0.12; GCF_000834015.1, s__Prevotella pectinovora, 95.0, 77.22, 0.14; GCF_000762405.1, s__Prevotella timonensis_A, 95.0025, 77.22, 0.04; GCA_900545525.1, s__Prevotella sp900545525, 95.0, 77.2, 0.18; GCA_002490315.1, s__Prevotella sp002490315, 95.0, 77.19, 0.14; GCA_902762325.1, s__Prevotella sp902762325, 95.0, 77.16, 0.05; GCF_013166515.1, s__Prevotella sp013166515, 95.0, 77.16, 0.16; GCF_000613725.1, s__Prevotella pleuritidis, 95.0, 77.15, 0.06; GCF_000177075.1, s__Prevotella buccalis, 95.0, 77.12, 0.05; GCA_900318915.1, s__Prevotella sp900318915, 95.0, 77.08, 0.11; GCA_002314055.1, s__Prevotella sp002314055, 95.0, 77.07, 0.1; GCF_000185145.2, s__Prevotella oralis, 95.0, 77.07, 0.05; GCA_900316015.1, s__Prevotella sp900316015, 95.0, 77.06, 0.05; GCA_902792685.1, s__Prevotella sp902792685, 95.0, 77.05, 0.07; GCA_900547005.1, s__Prevotella sp900547005, 95.0, 77.04, 0.13; GCF_001553265.1, s__Prevotella sp001553265, 95.0, 77.01, 0.05; GCA_900772835.1, s__Prevotella sp900772835, 95.0, 76.98, 0.18; GCA_002353205.1, s__Prevotella sp002353205, 95.0, 76.97, 0.12; GCF_002251365.1, s__Prevotella sp002251365, 95.0, 76.96, 0.1; GCA_000434975.1, s__Prevotella sp000434975, 95.0, 76.93, 0.15; GCF_000614205.1, s__Prevotella saccharolytica, 95.0, 76.9, 0.04; GCA_002369515.1, s__Prevotella sp002369515, 95.0, 76.89, 0.12; GCA_902800185.1, s__Prevotella sp902800185, 95.0, 76.84, 0.08; GCA_900556275.1, s__Prevotella sp900556275, 95.0, 76.83, 0.18; GCF_002265625.1, s__Prevotella sp002265625, 95.0, 76.83, 0.12; GCF_000613405.1, s__Prevotella enoeca, 95.0, 76.82, 0.05; GCF_900107705.1, s__Prevotella sp900107705, 95.0, 76.81, 0.06; GCF_000479005.1, s__Prevotella sp000479005, 95.0, 76.79, 0.05; GCA_900544495.1, s__Prevotella sp900544495, 95.0, 76.79, 0.12; GCA_900552515.1, s__Prevotella sp900552515, 95.0, 76.78, 0.12; GCA_002305505.1, s__Prevotella sp002305505, 95.0, 76.77, 0.09; GCA_900553465.1, s__Prevotella sp900553465, 95.0, 76.77, 0.11; GCA_900557405.1, s__Prevotella sp900557405, 95.0, 76.75, 0.15; GCA_002353555.1, s__Prevotella sp002353555, 95.0, 76.74, 0.1; GCA_900314915.1, s__Prevotella sp900314915, 95.0, 76.74, 0.1; GCA_002350805.1, s__Prevotella sp002350805, 95.0, 76.74, 0.1; GCA_902776685.1, s__Prevotella sp902776685, 95.0, 76.73, 0.11; GCA_900316985.1, s__Prevotella sp900316985, 95.0, 76.71, 0.08; GCA_902768785.1, s__Prevotella sp902768785, 95.0, 76.7, 0.06; GCA_900543975.1, s__Prevotella sp900543975, 95.0, 76.68, 0.12; GCA_002298545.1, s__Prevotella sp002298545, 95.0, 76.68, 0.08; GCA_900314655.1, s__Prevotella sp900314655, 95.0, 76.68, 0.09; GCA_900315775.1, s__Prevotella sp900315775, 95.0, 76.67, 0.09; GCF_000455445.1, s__Prevotella timonensis, 95.0025, 76.66, 0.04; GCA_900316295.1, s__Prevotella sp900316295, 95.0, 76.66, 0.07; GCA_900556825.1, s__Prevotella sp900556825, 95.0, 76.64, 0.04; GCA_900769055.1, s__Prevotella sp900769055, 95.0, 76.63, 0.11; GCA_900319895.1, s__Prevotella sp900319895, 95.0, 76.62, 0.07; GCA_902769705.1, s__Prevotella sp902769705, 95.0, 76.62, 0.08; GCA_900546575.1, s__Prevotella sp900546575, 95.0, 76.6, 0.12; GCA_900314715.1, s__Prevotella sp900314715, 95.0, 76.57, 0.04; GCA_002449845.1, s__Prevotella sp002449845, 95.0, 76.55, 0.05; GCA_902768105.1, s__Prevotella sp902768105, 95.0, 76.54, 0.08; GCA_900550035.1, s__Prevotella sp900550035, 95.0, 76.54, 0.11; GCA_900316685.1, s__Prevotella sp900316685, 95.0, 76.53, 0.08; GCA_900320585.1, s__Prevotella sp900320585, 95.0, 76.51, 0.1; GCA_900317305.1, s__Prevotella sp900317305, 95.0, 76.51, 0.1; GCF_000312305.1, s__Prevotella conceptionensis, 95.0, 76.49, 0.07; GCA_900315565.1, s__Prevotella sp900315565, 95.0, 76.48, 0.11; GCF_000613445.1, s__Prevotella shahii, 95.0, 76.48, 0.05; GCA_902767045.1, s__Prevotella sp902767045, 95.0, 76.48, 0.11; GCA_900553155.1, s__Prevotella sp900553155, 95.0, 76.44, 0.13; GCA_900314935.1, s__Prevotella sp900314935, 95.0, 76.44, 0.08; GCA_900313615.1, s__Prevotella sp900313615, 95.0, 76.42, 0.07; GCA_902780635.1, s__Prevotella sp902780635, 95.0, 76.41, 0.06; GCA_902784755.1, s__Prevotella sp902784755, 95.0, 76.4, 0.07; GCA_000436915.1, s__Prevotella sp000436915, 95.0, 76.36, 0.07; GCA_002395135.1, s__Prevotella sp002395135, 95.0, 76.35, 0.09; GCA_002353525.1, s__Prevotella sp002353525, 95.0, 76.29, 0.11; GCA_902800585.1, s__Prevotella sp902800585, 95.0, 76.26, 0.04; GCA_900321425.1, s__Prevotella sp900321425, 95.0, 76.24, 0.07; GCA_900315545.1, s__Prevotella sp900315545, 95.0, 76.19, 0.1; GCF_000378085.1, s__Prevotella loescheii, 95.0, 76.19, 0.05; GCA_900548745.1, s__Prevotella sp900548745, 95.0, 76.13, 0.09; GCA_902779745.1, s__Prevotella sp902779745, 95.0, 75.94, 0.05; GCA_902803475.1, s__Prevotella sp902803475, 95.0, 75.94, 0.04; GCA_900547085.1, s__Prevotella sp900547085, 95.0, 75.93, 0.05; GCA_900552675.1, s__Prevotella sp900552675, 95.0, 75.86, 0.09; GCA_902783165.1, s__Prevotella sp902783165, 95.0, 75.8, 0.06; GCA_002361535.1, s__Prevotella sp002361535, 95.0, 75.77, 0.05; GCA_902797505.1, s__Prevotella sp902797505, 95.0, 75.22, 0.04	92.16	11	N/A	N/A
IndE_bin_099	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__UBA11471;s__	N/A	N/A	N/A	N/A	N/A	GCA_900542765.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__UBA11471;s__UBA11471 sp900542765	84.58	0.82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__UBA11471;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900547555.1, s__UBA11471 sp900547555, 95.0, 79.55, 0.48; GCA_000434215.1, s__UBA11471 sp000434215, 95.0, 79.32, 0.52	97.7	11	0.9775042181048551	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
IndE_bin_100	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	GCF_003024685.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	96.17	0.83	GCF_003024685.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	96.17	0.83	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900544435.1, s__Faecalibacillus sp900544435, 95.0, 92.81, 0.6; GCF_003024675.1, s__Faecalibacillus faecis, 95.0, 90.19, 0.74; GCF_003480255.1, s__Faecalibacillus sp003480255, 95.0, 80.86, 0.43	70.48	11	N/A	N/A
IndE_bin_101	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter fastidiosus	GCF_000473955.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter fastidiosus	98.48	0.9	GCA_900545915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter sp900545915	93.04	0.84	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__	ANI	topological placement and ANI have incongruent species assignments	GCA_900555475.1, s__Coprobacter sp900555475, 95.0, 97.65, 0.72; GCA_000803105.1, s__Coprobacter secundus, 95.0, 77.87, 0.13	62.84	11	N/A	N/A
IndE_bin_102	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS874;s__UMGS874 sp900546315	GCA_900546315.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS874;s__UMGS874 sp900546315	97.48	0.77	GCA_900546315.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS874;s__UMGS874 sp900546315	97.48	0.77	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS874;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902766575.1, s__UMGS874 sp902766575, 95.0, 78.33, 0.29	88.11	11	N/A	N/A
IndE_bin_103	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__	N/A	N/A	N/A	N/A	N/A	GCA_900554485.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__UBA10281 sp900554485	96.82	0.43	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900548285.1, s__UBA10281 sp900548285, 95.0, 92.53, 0.37; GCF_900767815.1, s__UBA10281 sp900767815, 95.0, 82.94, 0.32; GCA_000437515.1, s__UBA10281 sp000437515, 95.0, 82.25, 0.37; GCF_900764105.1, s__UBA10281 sp900764105, 95.0, 82.05, 0.25; GCA_900556195.1, s__UBA10281 sp900556195, 95.0, 80.37, 0.26; GCF_900767885.1, s__UBA10281 sp900767885, 95.0, 79.12, 0.23; GCA_902766475.1, s__UBA10281 sp902766475, 95.0, 77.69, 0.08; GCA_902797515.1, s__UBA10281 sp902797515, 95.0, 77.61, 0.04; GCF_900767495.1, s__UBA10281 sp900767495, 95.0, 77.59, 0.19; GCA_902797945.1, s__UBA10281 sp902797945, 95.0, 77.35, 0.08	53.29	11	0.9954156624505074	N/A

==> /Users/steven/Downloads/GTDB-Tk_on_IndE_3_of_3.tabular <==
user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
